text	split	label
اتش_سوزی مجدد جنگل‌های ارسباران ایران العین_فارسی	dev	ecology
زندانی_سیاسی ارژنگ داوودی فارغ التحصیل مهندسی مکانیک مدیریت صنعتی دانشگاه تگزاس سال سال مرخصی زندان	dev	social
کرپ_گوشت_قارچ کیفیت_اتفاقی_نیست کافه کافه_رستوران حقیقت _خودتو_بسازرشت_گلسار ژون_کافه قهوه اسپرسو نوشیدنی غذا	dev	lifestyle
قهوه برام جالب مدل قهوه واضح تفاوت عطر قهوه‌ها حس می‌شد تجربه خریدهای تفاوت دقیق حس نمی‌کردم اهل قهوه خوردن خرید ایشون امتحان مطمینم پشیمان نمی‌شوید	dev	lifestyle
نشست فیلم علف‌زار برگزار بهرام رادان تعامل خوبی قوه قضاییه علف_زار فجر جشنواره_فیلم_فجر لینک مطلب	dev	art
هفته جاری جلسه شورای عالی بورس موضوع سهام_عدالت برگزار میشود مبلغ سود سال شرکت سهام عدالت نهایی نشده_است محاسبات اولیه حاکی سود سال تومان	dev	economics
خالدی ساکنان مناطق زلزله زده زنجان شب منزل بگذرانند سخنگوی اورژانس کشور زمین‌لرزه ریشتری حوالی زرین‌رود زنجان خسارتی نداشته_است	dev	ecology
روا برف استوری توییتش زخم شدنش	dev	ecology
کتاب هدیه ؟! زیبا بگه اهل مطالعه کتاب ؟! حکایت مادر_جان میگم بزور بخونیییییی ایشونم زیبا کتابارو نمیخونممممممم روز_مادر مادر مهدیه_السادات زبان_بدن	dev	lifestyle
توانمند زنان درکشور مسایل ضروری همت میخواد اجراش تخطیه بشه ؟؟ زنان روستایی شهری هردو بتونن لحاظ اقتصادی پای خودشون وایسن مهمترین موضوعاتی وقت شروع میشد	dev	social
سیرچ منطقه لرزه‌خیز استان کرمان یادداشتی مهدی زارع مناطق زلزله‌خیز گسل‌های کرمان منطقه سیرچ روزنامه سراسری پیام قلم تحریر درامده متن یادداشت زلزله کرمان تخریب	dev	ecology
موج ششم کرونا ثابت واکسن تاثیرگذار	dev	health
گزارش سرویس مطبوعاتی دولت نیکول پاشینیان وزیر نشست غیررسمی سران کشورهای مستقل مشترک المنافع شرکت توسعه همکاری مبارزه ویروس کرونا بحث بررسی قرار	dev	health
دلیل البنین مادران تکه مدیون مادرانیم شهدا لبیک_یا_مهدی ام_البنین اللهم_عجل_لولیک_الفرج	dev	religion
اعتصاب زندانی سیاسی مذهبی اعتراض رسیدگی پزشکی وضعیت زندانیان ارومیه چهارشنبه شهریور زندانی_سیاسی مذهبی محبوس بند زندان مرکزی ارومیه اعتراض اعزام زندانیان بیمار بیمارستان خارج زندان تحویل غذا خودداری	dev	social
چگونگی اموزش عربی قران مخربترین اشتباهات اموزش یتربیتی ساله مدرسهرسانه معلمان دینی پرورشی حجت کافی کافری شدندهستند کارخانه تنفرسازی دین ستیزی گواهی ایزو خسته نباشیم روز_جهانی_کودک‌ کودکان	dev	education
محیط بان مصطفی شمس درگیری شکارچیان غیرمجاز مجروح تلاش دستگیری متخلفان ادامه محیط_زیست	dev	ecology
اعلامیه ریاست_هواشناسی احتمال بارش برف باران ولایات کشور افغانستان	dev	ecology
حکیمی رای برهمنی ؟! حافظ	dev	art
پست بینی رییس سازمان بهداشت جهانی مبنی شکست کووید سال جاری ویروس کرونا واکسن سازمانبهداشتجهانی	dev	health
فوتبال ایران کریم_باقری وزنه‌ی بی‌بدیل بزرگی سال‌های همراهی پرسپولیس تیم_ملی می‌توان امر مفقودی عرصه‌ی فرهنگ سال‌هاست دچارش شده_است	dev	sport
پرسپولیسیا محمد عمری دقیقه اومد بازی یادتون اعجوبه ایه واسه ببینید پرسپولیس	dev	sport
سن بو گلجاخسان باری ناهارچا زلزله	dev	ecology
فرهیختگان انتشار فیلمی نوشت مهدی_مهدوی_کیا برخلاف حاشیه‌سازی‌ها حضور پازل صیهونیستی ابتدای بازی حک پرچم اسراییل پرچم کشورهای عضو فیفا جمله ایران فلسطین حساسیت پوشاندن داشته_است	dev	sport
ایران اموزش_و_پرورش کاوید شده_است اقای دکتر	dev	education
مسیری هفته تومن هفته تومن اسنپ	dev	transport
تبریک خاطر پیروزی خاطر بازی زیبا درخششی هاست منتظرشیم تبریک میگم هوادارا بازیکنا کادر فنی پرسپولیس اقای مهدی_عبدی بازی خوبت ایمان الماسمون وحید_امیری خسته نباشید بچه	dev	sport
ایران ونزویلا کشورهای جهان بورس طلاجهانی بازارجهانی سقوط کشور رشد سبز حوزه بورس سکه طلا داخلی خواهد_داشت بهمین سادگی !!!!!!	dev	economics
دلار استانه فروپاشیه قیمتش کانال تومن !! توافق حواسمون خودروسازان نسیب نذاریم توافق برجام سال یادمه پویش خودجوش مردمی نخریدن خودرو شکل باعث محصولاتشون التماس بهمون بفروشن	dev	economics
نرخ_ارز یکشنبه دی ساعت دلار_امریکا_فروش تومان دلار_امریکا_خرید تومان طلای__عیار_هر_گرم تومان ابشده تومان تایم لاین زنده نرخ ارز	dev	economics
شروع نقل انتقال‌ها صرافی غیرمتمرکز کاردانو اخرین رسانی صرافی غیرمتمرکز ساندی سواپ حکایت ایجاد استخر واریز نقدینگی پلتفرم مبتنی کاردانو میسر شده_است شبکه اصلی پروژه هفته راه‌اندازی نسخه بتا	dev	tech
قصه غم عشق وین کز زبان می‌شنوم نامکرر حافظ	dev	art
بتونه قیمت تثبیت اتفاقای خوبی بازار میفته	dev	tech
اسنپ اینطوریه عجله نزنم درخواست قبول نمیشه مشکل مواجه	dev	transport
صعودی منتظر رشد قیمت سبدم تکمیل منتظر میمونم وضعیت موجود راضی کاهش قیمت فرصت خرید دیدم پست بعدی چارت بیتکوین نظر دیتای بازار تحلیل بیتکوین ارزدیجیتال کریپتو	dev	tech
معرفی پروژه حدودی خواندن متن دقیقه ارزینکس همراه اموزش پروژه	dev	education
دل سرگشته ذاکر شعر حافظ	dev	art
طرح_ترافیک نباشد تبدیل چالش وزارت_بهداشت مدیریت_شهری تهران شده_است اقای وزیر بهداشت امار مرگ میر شهروندان تهرانی اثر الودگی هوا مشاورین کروناست ترافیک سنگین عامل اصلی الودگی_هوا تهران جناب وزیر وحید_نوروزی	dev	transport
تالاب_میانگران_ایذه محل مهاجرت انواع پرندگان زیبا کمیاب روسیه کشورهای اتش میسوزد تاسف اهمیت تالاب منطقه مطلع دستمالی قیصریه اتش میکشند سازمان محیط_زیست توجه تالاب بندان	dev	ecology
حضرت زهرا سلام خدا علامه میر جهانی میفرماید دلی شکسته دل فرزند شکسته اللهم_عجل_لولیک_الفرج	dev	religion
اقا جان دیوار کعبه تکیه میزنی دورت بگردم پیر شدیما اللهم_عجل_لولیک_الفرج	dev	religion
فنرباغچه بازی حضور سعید معروف موفق کسب پیروزی فنرباغچه والیبال	dev	sport
تصاویر ویدیویی به‌گل‌نشیتن کشتی ارتیمیا دنبال کاهش اب دریاچه_‌ارومیه فلاکت_ابی خشکسالی اورمو_گولو	dev	ecology
تحلیل اتریوم تایم دیلی امکان اصلاح مارکت انتظار	dev	tech
پدر مادرهایی اموزش_مجازی بچه‌هاشون دیوانه ارزوی مدارس دارن کار معلم سختیش میدونن بازم میگن پول مفت میگیرن	dev	education
دوش امد رخساره برافروخته دل غمزده سوخته_بود حافظ محمدرضا_شجریان	dev	art
ساعت زلزله بزرگی ریشتر عمقکیلومتری سطح زمین منطقه ایذه خوزستان وقوع پیوست زلزله	dev	ecology
